Record_ID,Train_Number,Station_Code,Route_ID,Journey_Date,Train_Name,Train_Type,Train_Source,Train_Destination,Train_Total_Stops,Route_Name,Station_Name,Station_Order,Is_Junction,Is_Terminal,Is_Bottleneck_Station,Scheduled_Arrival,Actual_Arrival,Scheduled_Departure,Actual_Departure,Arrival_Delay_Min,Departure_Delay_Min,Station_Halt_Min,Cumulative_Delay_Min,Delay_Flag,Severe_Delay_Flag,Delay_Category,Hour_of_Day,Time_Period,Is_Night_Train,Is_Peak_Hour,Day_of_Week,Day_Number,Month,Month_Number,Year,Is_Weekend,Week_Number,Delay_Risk_Score,Risk_Category,Passenger_Reliability_Index,Journey_Predictability_Pct
81,12302,HWH,NDLS_HWH,2025-12-29,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Howrah Jn,9,1,0,0,00:55,01:13,,,18,0,0,19,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,26.7,Low Risk,7.3,73.0
82,12302,NDLS,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,New Delhi,1,0,0,0,,,16:50,18:04,0,74,0,2,0,0,On Time/Early,16,Afternoon (11-16),0,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
83,12302,CNB,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Kanpur Central,2,0,0,0,21:32,21:31,21:37,21:38,0,1,5,3,0,0,On Time/Early,21,Evening Peak (17-21),0,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
84,12302,PRYJ,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Prayagraj Jn,3,1,0,1,23:41,00:37,23:43,00:16,56,33,2,60,1,1,Significant (31-60 min),23,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
85,12302,DDU,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,00:35,00:33,00:45,01:51,0,66,10,5,0,0,On Time/Early,0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
86,12302,GAYA,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Gaya Jn,5,1,0,0,00:57,01:16,00:00,00:20,19,20,3,25,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
87,12302,PNME,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Parasnath,6,0,0,0,00:43,00:42,00:45,01:02,0,17,2,7,0,0,On Time/Early,0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
88,12302,DHN,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Dhanbad Jn,7,1,0,0,00:33,00:42,00:38,01:22,9,44,5,17,0,0,Slight (1-10 min),0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
89,12302,ASN,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Asansol Jn,8,1,0,0,00:18,00:24,00:20,02:54,6,154,2,15,0,0,Slight (1-10 min),0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
90,12302,HWH,NDLS_HWH,2025-12-28,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Howrah Jn,9,1,0,0,00:55,01:36,,,41,0,0,51,1,1,Significant (31-60 min),0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
91,12302,NDLS,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,New Delhi,1,0,0,0,,,16:50,17:37,0,47,0,11,0,0,On Time/Early,16,Afternoon (11-16),0,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
92,12302,CNB,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Kanpur Central,2,0,0,0,21:32,21:36,21:37,21:46,4,9,5,16,0,0,Slight (1-10 min),21,Evening Peak (17-21),0,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
93,12302,PRYJ,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Prayagraj Jn,3,1,0,1,23:41,23:37,23:43,02:28,0,165,2,13,0,0,On Time/Early,23,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
94,12302,DDU,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,00:35,02:50,00:45,01:15,135,30,10,149,1,1,Severe (60+ min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
95,12302,GAYA,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Gaya Jn,5,1,0,0,00:57,01:07,00:00,02:52,10,172,3,25,0,0,Slight (1-10 min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
96,12302,PNME,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Parasnath,6,0,0,0,00:43,00:43,00:45,00:43,0,0,2,16,0,0,On Time/Early,0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
97,12302,DHN,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Dhanbad Jn,7,1,0,0,00:33,00:43,00:38,03:17,10,159,5,27,0,0,Slight (1-10 min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
98,12302,ASN,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Asansol Jn,8,1,0,0,00:18,00:45,00:20,00:30,27,10,2,45,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
99,12302,HWH,NDLS_HWH,2025-12-27,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Howrah Jn,9,1,0,0,00:55,00:59,,,4,0,0,23,0,0,Slight (1-10 min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,26.7,Low Risk,7.3,73.0
100,12302,NDLS,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,New Delhi,1,0,0,0,,,16:50,17:07,0,17,0,0,0,0,On Time/Early,16,Afternoon (11-16),0,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
101,12302,CNB,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Kanpur Central,2,0,0,0,21:32,23:43,21:37,21:44,131,7,5,132,1,1,Severe (60+ min),21,Evening Peak (17-21),0,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
102,12302,PRYJ,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Prayagraj Jn,3,1,0,1,23:41,23:41,23:43,23:38,0,0,2,2,0,0,On Time/Early,23,Night (22-05),1,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
103,12302,DDU,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,00:35,00:54,00:45,00:44,19,0,10,22,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
104,12302,GAYA,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Gaya Jn,5,1,0,0,00:57,00:54,00:00,00:08,0,8,3,4,0,0,On Time/Early,0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
105,12302,PNME,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Parasnath,6,0,0,0,00:43,01:02,00:45,00:48,19,3,2,24,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
106,12302,DHN,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Dhanbad Jn,7,1,0,0,00:33,01:30,00:38,00:52,57,14,5,63,1,1,Significant (31-60 min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
107,12302,ASN,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Asansol Jn,8,1,0,0,00:18,00:35,00:20,00:15,17,0,2,24,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
108,12302,HWH,NDLS_HWH,2025-12-26,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Howrah Jn,9,1,0,0,00:55,00:58,,,3,0,0,11,0,0,Slight (1-10 min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
109,12302,NDLS,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,New Delhi,1,0,0,0,,,16:50,17:50,0,60,0,9,0,0,On Time/Early,16,Afternoon (11-16),0,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
110,12302,CNB,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Kanpur Central,2,0,0,0,21:32,21:33,21:37,21:57,1,20,5,11,0,0,Slight (1-10 min),21,Evening Peak (17-21),0,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
111,12302,PRYJ,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Prayagraj Jn,3,1,0,1,23:41,23:42,23:43,23:43,1,0,2,12,0,0,Slight (1-10 min),23,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
112,12302,DDU,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,00:35,00:37,00:45,01:07,2,22,10,14,0,0,Slight (1-10 min),0,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
113,12302,GAYA,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Gaya Jn,5,1,0,0,00:57,01:03,00:00,00:52,6,52,3,19,0,0,Slight (1-10 min),0,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
114,12302,PNME,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Parasnath,6,0,0,0,00:43,00:48,00:45,01:26,5,41,2,19,0,0,Slight (1-10 min),0,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
115,12302,DHN,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Dhanbad Jn,7,1,0,0,00:33,00:39,00:38,00:56,6,18,5,21,0,0,Slight (1-10 min),0,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
116,12302,ASN,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Asansol Jn,8,1,0,0,00:18,01:14,00:20,00:25,56,5,2,72,1,1,Significant (31-60 min),0,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
117,12302,HWH,NDLS_HWH,2025-12-25,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Howrah Jn,9,1,0,0,00:55,01:01,,,6,0,0,23,0,0,Slight (1-10 min),0,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
118,12302,NDLS,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,New Delhi,1,0,0,0,,,16:50,16:57,0,7,0,18,0,0,On Time/Early,16,Afternoon (11-16),0,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
119,12302,CNB,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Kanpur Central,2,0,0,0,21:32,21:35,21:37,21:42,3,5,5,22,0,0,Slight (1-10 min),21,Evening Peak (17-21),0,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
120,12302,PRYJ,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Prayagraj Jn,3,1,0,1,23:41,23:50,23:43,00:03,9,20,2,9,0,0,Slight (1-10 min),23,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
121,12302,DDU,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,00:35,00:52,00:45,02:28,17,103,10,18,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
122,12302,GAYA,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Gaya Jn,5,1,0,0,00:57,01:09,00:00,23:55,12,0,3,14,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
123,12302,PNME,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Parasnath,6,0,0,0,00:43,00:43,00:45,01:05,0,20,2,3,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
124,12302,DHN,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Dhanbad Jn,7,1,0,0,00:33,00:29,00:38,00:33,0,0,5,4,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
125,12302,ASN,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Asansol Jn,8,1,0,0,00:18,00:18,00:20,00:34,0,14,2,5,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
126,12302,HWH,NDLS_HWH,2025-12-24,12302),Express,New Delhi,Howrah Jn,9,New Delhi to Howrah Jn,Howrah Jn,9,1,0,0,00:55,00:52,,,0,0,0,6,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,26.7,Low Risk,7.3,73.0
127,12309,RJPB,RJPB_NDLS,2025-12-30,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Rajendra Nagar Patna,1,0,0,0,,,19:10,19:32,0,22,0,7,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Tuesday,1,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
128,12309,PNBE,RJPB_NDLS,2025-12-30,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Patna Jn,2,1,0,1,19:25,19:24,19:35,19:52,0,17,10,8,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Tuesday,1,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
129,12309,DNR,RJPB_NDLS,2025-12-30,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Danapur,3,0,0,0,19:46,22:41,19:48,19:45,175,0,2,184,1,1,Severe (60+ min),19,Evening Peak (17-21),0,1,Tuesday,1,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
130,12309,DDU,RJPB_NDLS,2025-12-30,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,22:10,22:08,22:20,22:17,0,0,10,10,0,0,On Time/Early,22,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
131,12309,PRYJ,RJPB_NDLS,2025-12-30,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Prayagraj Jn,5,1,0,1,00:10,00:25,00:12,00:24,15,12,2,26,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
132,12309,CNB,RJPB_NDLS,2025-12-30,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Kanpur Central,6,0,0,0,00:15,00:16,00:20,00:20,1,0,5,13,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
133,12309,NDLS,RJPB_NDLS,2025-12-30,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,New Delhi,7,0,0,0,00:40,00:46,,,6,0,0,19,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
134,12309,RJPB,RJPB_NDLS,2025-12-29,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Rajendra Nagar Patna,1,0,0,0,,,19:10,20:06,0,56,0,14,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
135,12309,PNBE,RJPB_NDLS,2025-12-29,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Patna Jn,2,1,0,1,19:25,19:53,19:35,19:46,28,11,10,43,1,0,Moderate (11-30 min),19,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
136,12309,DNR,RJPB_NDLS,2025-12-29,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Danapur,3,0,0,0,19:46,20:16,19:48,19:46,30,0,2,46,1,0,Moderate (11-30 min),19,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
137,12309,DDU,RJPB_NDLS,2025-12-29,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,22:10,22:18,22:20,22:24,8,4,10,25,0,0,Slight (1-10 min),22,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
138,12309,PRYJ,RJPB_NDLS,2025-12-29,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Prayagraj Jn,5,1,0,1,00:10,00:05,00:12,02:25,0,133,2,18,0,0,On Time/Early,0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
139,12309,CNB,RJPB_NDLS,2025-12-29,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Kanpur Central,6,0,0,0,00:15,01:42,00:20,00:40,87,20,5,106,1,1,Severe (60+ min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
140,12309,NDLS,RJPB_NDLS,2025-12-29,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,New Delhi,7,0,0,0,00:40,00:59,,,19,0,0,19,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.0,Medium Risk,6.1,65.3
141,12309,RJPB,RJPB_NDLS,2025-12-28,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Rajendra Nagar Patna,1,0,0,0,,,19:10,19:30,0,20,0,1,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
142,12309,PNBE,RJPB_NDLS,2025-12-28,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Patna Jn,2,1,0,1,19:25,19:23,19:35,19:30,0,0,10,2,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
143,12309,DNR,RJPB_NDLS,2025-12-28,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Danapur,3,0,0,0,19:46,19:56,19:48,20:18,10,30,2,13,0,0,Slight (1-10 min),19,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
144,12309,DDU,RJPB_NDLS,2025-12-28,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,22:10,22:12,22:20,22:25,2,5,10,6,0,0,Slight (1-10 min),22,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
145,12309,PRYJ,RJPB_NDLS,2025-12-28,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Prayagraj Jn,5,1,0,1,00:10,00:06,00:12,00:08,0,0,2,5,0,0,On Time/Early,0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
146,12309,CNB,RJPB_NDLS,2025-12-28,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Kanpur Central,6,0,0,0,00:15,00:10,00:20,00:37,0,17,5,6,0,0,On Time/Early,0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
147,12309,NDLS,RJPB_NDLS,2025-12-28,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,New Delhi,7,0,0,0,00:40,01:00,,,20,0,0,27,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
148,12309,RJPB,RJPB_NDLS,2025-12-27,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Rajendra Nagar Patna,1,0,0,0,,,19:10,19:28,0,18,0,8,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
149,12309,PNBE,RJPB_NDLS,2025-12-27,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Patna Jn,2,1,0,1,19:25,20:20,19:35,20:58,55,83,10,64,1,1,Significant (31-60 min),19,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
150,12309,DNR,RJPB_NDLS,2025-12-27,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Danapur,3,0,0,0,19:46,19:55,19:48,20:30,9,42,2,19,0,0,Slight (1-10 min),19,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
151,12309,DDU,RJPB_NDLS,2025-12-27,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,22:10,22:22,22:20,22:45,12,25,10,23,1,0,Moderate (11-30 min),22,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
152,12309,PRYJ,RJPB_NDLS,2025-12-27,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Prayagraj Jn,5,1,0,1,00:10,00:15,00:12,00:16,5,4,2,17,0,0,Slight (1-10 min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
153,12309,CNB,RJPB_NDLS,2025-12-27,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Kanpur Central,6,0,0,0,00:15,00:40,00:20,00:20,25,0,5,38,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
154,12309,NDLS,RJPB_NDLS,2025-12-27,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,New Delhi,7,0,0,0,00:40,00:45,,,5,0,0,19,0,0,Slight (1-10 min),0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,39.0,Medium Risk,6.1,65.3
155,12309,RJPB,RJPB_NDLS,2025-12-26,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Rajendra Nagar Patna,1,0,0,0,,,19:10,19:06,0,0,0,15,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,39.0,Medium Risk,6.1,65.3
156,12309,PNBE,RJPB_NDLS,2025-12-26,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Patna Jn,2,1,0,1,19:25,21:08,19:35,19:35,103,0,10,119,1,1,Severe (60+ min),19,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,39.0,Medium Risk,6.1,65.3
157,12309,DNR,RJPB_NDLS,2025-12-26,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Danapur,3,0,0,0,19:46,19:43,19:48,19:53,0,5,2,17,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,39.0,Medium Risk,6.1,65.3
158,12309,DDU,RJPB_NDLS,2025-12-26,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Pt Deen Dayal Upadhyaya Jn,4,1,0,1,22:10,22:16,22:20,22:22,6,2,10,24,0,0,Slight (1-10 min),22,Night (22-05),1,0,Friday,4,December,12,2025,0,52,39.0,Medium Risk,6.1,65.3
159,12309,PRYJ,RJPB_NDLS,2025-12-26,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Prayagraj Jn,5,1,0,1,00:10,02:03,00:12,00:57,113,45,2,132,1,1,Severe (60+ min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,39.0,Medium Risk,6.1,65.3
160,12309,CNB,RJPB_NDLS,2025-12-26,12309),Express,Rajendra Nagar Patna,New Delhi,7,Rajendra Nagar Patna to New Delhi,Kanpur Central,6,0,0,0,00:15,00:30,00:20,00:21,15,1,5,15,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,39.0,Medium Risk,6.1,65.3
